elapsed_s,pid,uss,rss,pss,min_flt,maj_flt,oom,oomadj
0.0024230480194091797,38336,13228,14464,13692,1147,0,666,0
0.01616811752319336,38336,14460,16576,15530,1343,0,666,0
0.030129194259643555,38336,15896,18536,17272,1539,0,666,0
0.044088125228881836,38336,24604,28784,25968,2587,0,666,0
0.0582430362701416,38336,53056,58144,55532,5164,0,667,0
0.0734720230102539,38336,81816,86840,84292,12311,0,668,0
0.08882999420166016,38336,93712,98480,96188,13853,0,668,0
0.10477900505065918,38336,99176,103944,101652,14206,0,668,0
0.11997008323669434,38336,99312,104200,101788,14240,0,668,0
0.13523411750793457,38336,126580,131348,129056,14415,0,669,0
0.15048718452453613,38336,120560,125444,123036,14416,0,668,0
0.16539716720581055,38336,120560,127376,123036,14416,0,668,0
0.18016910552978516,38336,126704,131472,129180,14419,0,669,0
0.19513607025146484,38336,126704,131472,129180,14419,0,669,0
0.20995402336120605,38336,126704,131472,129180,14419,0,669,0
0.22499608993530273,38336,127604,132368,130080,14644,0,669,0
0.24004602432250977,38336,127604,132368,130080,14644,0,669,0
0.25502514839172363,38336,127604,132368,130080,14644,0,669,0
0.2697131633758545,38336,127604,132368,130080,14644,0,669,0
0.2841610908508301,38336,126868,131648,129344,14644,0,669,0
0.298267126083374,38336,126868,131648,129344,14644,0,669,0
0.3125,38336,126868,131648,129344,14644,0,669,0
0.32689714431762695,38336,126868,131648,129344,14644,0,669,0
0.34115099906921387,38336,126868,131648,129344,14644,0,669,0
0.3551361560821533,38336,126868,131648,129344,14644,0,669,0
0.3691880702972412,38336,126868,131648,129344,14644,0,669,0
0.38358497619628906,38336,126868,131648,129344,14644,0,669,0
0.3979361057281494,38336,126868,131648,129344,14644,0,669,0
0.41218996047973633,38336,126868,131648,129344,14644,0,669,0
0.4261131286621094,38336,126868,131648,129344,14644,0,669,0
0.4405791759490967,38336,126868,131648,129344,14644,0,669,0
0.4552161693572998,38336,126868,131648,129344,14644,0,669,0
0.4698801040649414,38336,126868,131648,129344,14644,0,669,0
0.484281063079834,38336,126868,131648,129344,14644,0,669,0
0.49896812438964844,38336,126868,131648,129344,14644,0,669,0
0.5132520198822021,38336,126868,131648,129344,14644,0,669,0
0.5275709629058838,38336,126868,131648,129344,14644,0,669,0
0.5419180393218994,38336,126868,131648,129344,14644,0,669,0
0.5561971664428711,38336,126868,131648,129344,14644,0,669,0
0.5708019733428955,38336,126868,131648,129344,14644,0,669,0
0.5853431224822998,38336,126868,131648,129344,14644,0,669,0
0.5997910499572754,38336,126868,131648,129344,14644,0,669,0
0.6146299839019775,38336,126868,131648,129344,14644,0,669,0
0.6292030811309814,38336,126868,131648,129344,14644,0,669,0
0.6441891193389893,38336,126868,131648,129344,14644,0,669,0
0.6585249900817871,38336,126868,131648,129344,14644,0,669,0
0.6731781959533691,38336,126868,131648,129344,14644,0,669,0
0.6873271465301514,38336,126868,131648,129344,14644,0,669,0
0.7020471096038818,38336,126868,131648,129344,14644,0,669,0
0.7165601253509521,38336,126868,131648,129344,14644,0,669,0
0.7307829856872559,38336,126868,131648,129344,14644,0,669,0
0.7451560497283936,38336,126868,131648,129344,14644,0,669,0
0.759148120880127,38336,126868,131648,129344,14644,0,669,0
0.7732391357421875,38336,126868,131648,129344,14644,0,669,0
0.7872061729431152,38336,126868,131648,129344,14644,0,669,0
0.8011610507965088,38336,126868,131648,129344,14644,0,669,0
0.8155760765075684,38336,126868,131648,129344,14644,0,669,0
0.8297250270843506,38336,126868,131648,129344,14644,0,669,0
0.8439040184020996,38336,126868,131648,129344,14644,0,669,0
0.8589050769805908,38336,126868,131648,129344,14644,0,669,0
0.8736159801483154,38336,126868,131648,129344,14644,0,669,0
0.8882031440734863,38336,126868,131648,129344,14644,0,669,0
0.9027559757232666,38336,126868,131648,129344,14644,0,669,0
0.9172420501708984,38336,126868,131648,129344,14644,0,669,0
0.9317820072174072,38336,126868,131648,129344,14644,0,669,0
0.9463241100311279,38336,126868,131648,129344,14644,0,669,0
0.9609410762786865,38336,126868,131648,129344,14644,0,669,0
0.9752111434936523,38336,126868,131648,129344,14644,0,669,0
0.9897761344909668,38336,126868,131648,129344,14644,0,669,0
1.004601001739502,38336,126868,131648,129344,14644,0,669,0
1.019085168838501,38336,126868,131648,129344,14644,0,669,0
1.0337471961975098,38336,126868,131648,129344,14644,0,669,0
1.0481700897216797,38336,126868,131648,129344,14644,0,669,0
1.0627901554107666,38336,126868,131648,129344,14644,0,669,0
1.0773100852966309,38336,126868,131648,129344,14644,0,669,0
1.0919971466064453,38336,126868,131648,129344,14644,0,669,0
1.106283187866211,38336,126868,131648,129344,14644,0,669,0
1.1207129955291748,38336,126868,131648,129344,14644,0,669,0
1.135362148284912,38336,126868,131648,129344,14644,0,669,0
1.1501681804656982,38336,126868,131648,129344,14644,0,669,0
1.1650331020355225,38336,126868,131648,129344,14644,0,669,0
1.1799030303955078,38336,126868,131648,129344,14644,0,669,0
1.1946361064910889,38336,126868,131648,129344,14644,0,669,0
1.2092549800872803,38336,126868,131648,129344,14644,0,669,0
1.2241370677947998,38336,126868,131648,129344,14644,0,669,0
1.2389531135559082,38336,126868,131648,129344,14644,0,669,0
1.2536861896514893,38336,126868,131648,129344,14644,0,669,0
1.2685761451721191,38336,126868,131648,129344,14644,0,669,0
1.2830309867858887,38336,126868,131648,129344,14644,0,669,0
1.2971611022949219,38336,126868,131648,129344,14644,0,669,0
1.3111491203308105,38336,126868,131648,129344,14644,0,669,0
1.3252720832824707,38336,126868,131648,129344,14644,0,669,0
1.339967966079712,38336,126868,131648,129344,14644,0,669,0
1.3542351722717285,38336,126868,131648,129344,14644,0,669,0
1.3685591220855713,38336,126868,131648,129344,14644,0,669,0
1.3828201293945312,38336,126868,131648,129344,14644,0,669,0
1.396942138671875,38336,126868,131648,129344,14644,0,669,0
1.4109611511230469,38336,126868,131648,129344,14644,0,669,0
1.4252851009368896,38336,126868,131648,129344,14644,0,669,0
1.439784049987793,38336,126868,131648,129344,14644,0,669,0
1.4542009830474854,38336,126868,131648,129344,14644,0,669,0
1.4684531688690186,38336,126868,131648,129344,14644,0,669,0
1.4828791618347168,38336,126868,131648,129344,14644,0,669,0
1.4972059726715088,38336,126868,131648,129344,14644,0,669,0
1.511247158050537,38336,126868,131648,129344,14644,0,669,0
1.5252280235290527,38336,126868,131648,129344,14644,0,669,0
1.5392861366271973,38336,126868,131648,129344,14644,0,669,0
1.5533411502838135,38336,126868,131648,129344,14644,0,669,0
1.5671520233154297,38336,126868,131648,129344,14644,0,669,0
1.5811641216278076,38336,126868,131648,129344,14644,0,669,0
1.5951650142669678,38336,126868,131648,129344,14644,0,669,0
1.6091551780700684,38336,126868,131648,129344,14644,0,669,0
1.6232140064239502,38336,126868,131648,129344,14644,0,669,0
1.6372129917144775,38336,126868,131648,129344,14644,0,669,0
1.6516780853271484,38336,126868,131648,129344,14644,0,669,0
1.6661550998687744,38336,126868,131648,129344,14644,0,669,0
1.6810760498046875,38336,126868,131648,129344,14644,0,669,0
1.695307970046997,38336,126868,131648,129344,14644,0,669,0
1.7096199989318848,38336,126868,131648,129344,14644,0,669,0
1.7239739894866943,38336,126868,131648,129344,14644,0,669,0
1.738072156906128,38336,126868,131648,129344,14644,0,669,0
1.7521281242370605,38336,126868,131648,129344,14644,0,669,0
1.7661690711975098,38336,126868,131648,129344,14644,0,669,0
1.780107021331787,38336,126868,131648,129344,14644,0,669,0
1.7940971851348877,38336,126868,131648,129344,14644,0,669,0
1.808075189590454,38336,126868,131648,129344,14644,0,669,0
1.8221800327301025,38336,126868,131648,129344,14644,0,669,0
1.8362500667572021,38336,126868,131648,129344,14644,0,669,0
1.8507540225982666,38336,126868,131648,129344,14644,0,669,0
1.865009069442749,38336,126868,131648,129344,14644,0,669,0
1.8790721893310547,38336,126868,131648,129344,14644,0,669,0
1.8936400413513184,38336,126868,131648,129344,14644,0,669,0
1.9080159664154053,38336,126868,131648,129344,14644,0,669,0
1.922645092010498,38336,126868,131648,129344,14644,0,669,0
1.9371299743652344,38336,126868,131648,129344,14644,0,669,0
1.951188087463379,38336,126868,131648,129344,14644,0,669,0
1.96533203125,38336,126868,131648,129344,14644,0,669,0
1.979572057723999,38336,126868,131648,129344,14644,0,669,0
1.9940650463104248,38336,126868,131648,129344,14644,0,669,0
2.0082361698150635,38336,126868,131648,129344,14644,0,669,0
